0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/web/img/products/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:51 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:52 +0700] "GET /ChronoLuxWeb/admin/product-line/getProductLines?brandId=11 HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/admin/products HTTP/1.1" 200 35411
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/js/script.js HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/web/img/products/mtp_nam_logo.webp HTTP/1.1" 200 107118
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/web/img/products/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/web/img/products/mtp_nam_logo.webp HTTP/1.1" 200 107118
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/template/web/img/products/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:03:58 +0700] "GET /ChronoLuxWeb/admin/product-line/getProductLines?brandId=0 HTTP/1.1" 200 705
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/admin/product/create?currentPage=1 HTTP/1.1" 200 20018
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/admin/product-line/getProductLines?brandId= HTTP/1.1" 400 762
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:06 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:08 +0700] "GET /ChronoLuxWeb/admin/product-line/getProductLines?brandId=13 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/admin/product-lines HTTP/1.1" 200 19250
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_logo.webp HTTP/1.1" 200 107118
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_banner.webp HTTP/1.1" 200 51450
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/orient_banner.webp HTTP/1.1" 200 143318
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:12 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/admin/product-line/create HTTP/1.1" 200 12051
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:15 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:16 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "POST /ChronoLuxWeb/admin/product-line/save HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/admin/product-lines HTTP/1.1" 200 22387
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_logo.webp HTTP/1.1" 200 107118
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/orient_banner.webp HTTP/1.1" 200 143318
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_banner.webp HTTP/1.1" 200 51450
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:26 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/admin/product-lines HTTP/1.1" 200 22350
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/1stTrophy.png HTTP/1.1" 200 41180
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_logo.webp HTTP/1.1" 200 107118
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/orient_banner.webp HTTP/1.1" 200 143318
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/sun_moon_logo.webp HTTP/1.1" 200 486980
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/mtp_nam_banner.webp HTTP/1.1" 200 51450
0:0:0:0:0:0:0:1 - - [04/Nov/2024:02:04:30 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
